2.2,-0.97
2.22,-0.965
2.24,0.53
2.26,-0.955
2.28,0.555
2.3,0.785
2.32,0.575
2.34,0.585
2.36,0.595
2.38,0.805
2.4,0.81
2.42,0.815
2.44,0.625
2.46,0.455
2.48,0.64
2.5,0.645
2.52,0.835
2.54,0.835
2.56,0.84
2.58,0.42
2.6,0.67
2.62,0.675
2.64,0.405
2.66,-0.89
2.68,-0.89
2.7,0.385
2.72,-0.88
2.74,-0.88
2.76,0.365
2.78,0.36
2.8,-0.87
2.82,-0.865
2.84,0.71
2.86,0.715
2.88,-0.855
2.9,0.72
2.92,0.72
2.94,-0.84
2.96,-0.84
2.98,-0.835
3.0,-0.83
3.02,0.73
3.04,0.73
3.06,0.73
3.08,0.735
3.1,0.735
3.12,0.235
3.14,-0.8
3.16,-0.795
3.18,-0.79
3.2,-0.79
3.22,0.74
3.24,0.185
3.26,0.74
3.28,-0.77
3.3,0.155
3.32,0.74
3.34,0.135
3.36,-0.745
3.38,-0.74
3.4,0.745
3.42,-0.73
3.44,-0.725
3.46,0.745
3.48,-0.71
3.5,0.055
3.52,0.95
3.54,0.955
3.56,0.955
3.58,0.955
3.6,0.955
3.62,0.96
3.64,-0.65
3.66,-0.64
3.68,0.74
3.7,0.74
3.72,-0.61
3.74,-0.115
3.76,0.74
3.78,-0.57
3.8,0.74
3.82,-0.535
3.84,-0.51
3.86,-0.48
3.88,0.735
3.9,0.735
3.92,0.735
3.94,0.735
3.96,0.735
3.98,0.735
4.0,0.735
4.02,0.735
4.04,0.735
4.06,0.735
4.08,0.735
4.1,0.99
4.12,0.99
4.14,0.99
4.16,0.99
4.18,0.995
4.2,0.995
4.22,0.995
4.24,0.995
4.26,0.995
4.28,0.995
4.3,0.995
4.32,0.735
4.34,0.735
4.36,0.735
4.38,0.735
4.4,0.74
4.42,0.74
4.44,0.74
4.46,0.74
4.48,0.745
4.5,0.745
2.2,0.765
2.22,0.765
2.24,0.77
2.26,0.515
2.28,0.78
2.3,0.565
2.32,0.79
2.34,0.795
2.36,0.8
2.38,0.605
2.4,0.61
2.42,0.62
2.44,0.815
2.46,-0.925
2.48,0.825
2.5,0.83
2.52,0.65
2.54,0.655
2.56,0.66
2.58,-0.905
2.6,0.85
2.62,0.85
2.64,-0.895
2.66,0.395
2.68,0.39
2.7,-0.885
2.72,0.375
2.74,0.37
2.76,-0.875
2.78,-0.87
2.8,0.35
2.82,0.345
2.84,0.885
2.86,0.89
2.88,0.325
2.9,0.895
2.92,0.895
2.94,0.3
2.96,0.295
2.98,0.29
3.0,0.28
3.02,0.905
3.04,0.91
3.06,0.91
3.08,0.915
3.1,0.915
3.12,-0.805
3.14,0.225
3.16,0.215
3.18,0.21
3.2,0.2
3.22,0.93
3.24,-0.78
3.26,0.93
3.28,0.165
3.3,-0.765
3.32,0.935
3.34,-0.755
3.36,0.13
3.38,0.12
3.4,0.945
3.42,0.1
3.44,0.085
3.46,0.945
3.48,0.065
3.5,-0.705
3.52,0.745
3.54,0.74
3.56,0.74
3.58,0.74
3.6,0.74
3.62,0.74
3.64,-0.035
3.66,-0.05
3.68,0.965
3.7,0.965
3.72,-0.095
3.74,-0.595
3.76,0.97
3.78,-0.15
3.8,0.97
3.82,-0.2
3.84,-0.225
3.86,-0.26
3.88,0.975
3.9,0.975
3.92,0.98
3.94,0.98
3.96,0.98
3.98,0.98
4.0,0.985
4.02,0.985
4.04,0.985
4.06,0.985
4.08,0.985
4.1,0.735
4.12,0.735
4.14,0.735
4.16,0.735
4.18,0.735
4.2,0.735
4.22,0.735
4.24,0.735
4.26,0.735
4.28,0.735
4.3,0.735
4.32,0.995
4.34,0.995
4.36,0.995
4.38,0.995
4.4,0.995
4.42,0.995
4.44,0.995
4.46,0.995
4.48,0.995
4.5,0.995
